1,41.0419,29.06016,KİRAZLITEPE
2,41.04086,29.05998,"ORHAN SEYFİ ORHONİÖO"
3,41.03924,29.05973,"KİRAZLITEPE MRKZ."
4,41.03738,29.06061,"K.TEPE BÜYÜK CAMİ"
5,41.03516,29.06298,DÖRTYOL
6,41.03227,29.06536,"DEREYOLU UZUN SOK."
7,41.02715,29.06472,"ÇAMLICA İÖOKL."
8,41.02409,29.06442,"SELAMİ TÜRBESİ SOK."
9,41.02091,29.06429,"VEFAKAR SOKAK"
10,41.0187,29.06042,"K.ÇAMLICA CAD."
11,41.01686,29.05793,"BİLFEN KOLEJİ"
12,41.01572,29.05874,"METROBÜS ACIBADEM"
13,41.01359,29.05469,NİŞANTAŞI
14,41.01132,29.05245,"ACIBADEM CAD."
15,41.01017,29.0515,ALTINBAKKAL
16,41.00851,29.0501,"ÇAMLICA KIZ LİSESİ"
17,41.0072,29.04828,"TÜRK TELEKOM"
18,41.00608,29.04649,"GÜZEL SANATLAR FAK."
19,41.00387,29.04424,KARAKOL
20,41.00202,29.04162,KURUÇEŞME
21,41.00007,29.03894,İKBALİYE
22,40.9987,29.03786,SAKIZAĞACI
23,40.99718,29.03637,DÖRTYOL
24,40.99751,29.03385,"SARAYARDI CADDESİ"
25,40.99937,29.03265,"FATİH SOKAK"
26,41.00157,29.03363,"UMUT SOKAK"
27,41.00565,29.02677,İSFALT
28,41.00666,29.02131,"VETERİNER S.M.LİSESİ"
29,41.00526,29.02624,"NUMUNE HASTANESİ"
30,41.00192,29.02273,"ASKERİ HASTANE"
31,40.99405,29.02474,KADIKÖY
32,40.99703,29.02635,"HAMZA YERLİKAYA"
33,40.95484,29.09418,ÜSTBOSTANCI
34,40.95591,29.09571,"GÜMÜŞÇÜ SOKAK"
35,40.95802,29.09615,BOSTANCI
36,40.96071,29.09362,ŞENESENEVLER
37,40.96349,29.08963,"ÖĞRETMEN HAYRULLAH"
38,40.96643,29.08713,AYŞEKADIN
39,40.96972,29.08467,KAZASKER
40,40.97297,29.08256,"SULTAN SOKAK"
41,40.97613,29.07982,TÜCCARBAŞI
42,40.97799,29.07846,ETHEMEFENDİ
43,40.98018,29.07654,SAHRAYICEDİT
44,40.98157,29.06932,GÖZTEPE
45,40.98306,29.06396,ÇEMENZAR
46,40.98412,29.05924,"G.EĞİT.VE ARŞ.HAST."
47,40.9847,29.05244,FAKÜLTELER
48,40.98597,29.04845,KUYUBAŞI
49,40.98872,29.0429,ZİVERBEY
50,41.02344,29.04256,ALTUNİZADE
51,41.02447,29.03615,"KÜLTÜR MERKEZİ"
52,41.02652,29.03392,KURUÇEŞME
53,41.02781,29.02997,FISTIKAĞACI
54,41.02773,29.02616,SETBAŞI
55,41.02711,29.02478,"BÜLBÜL DERESİ"
56,41.025,29.01775,HORHOR
57,41.02548,29.01551,ÜSKÜDAR
58,41.02266,29.03606,BAĞLARBAŞI
59,41.02205,29.04098,CAPİTOL
60,40.99379,29.0381,BELEDİYE
61,40.95768,29.09497,DÖRTYOL
62,41.03188,29.06127,"H. HASAN ÇELEBİ CAD"
63,41.03227,29.05943,"ÇANKAYA SOKAK"
64,41.03402,29.05692,DEREİÇİ
65,41.03464,29.0542,"BURHANİYE MAH."
66,41.03316,29.05574,ZİYAPAŞA
67,41.0315,29.05839,NURİBEY
68,41.02905,29.0619,"YUNUS EMRE"
69,41.02654,29.06069,"NURBABA SOK."
70,41.02757,29.05768,"SAĞLIK OCAĞI"
71,41.02908,29.05763,"MEHMETÇİK SOKAĞI"
72,41.03124,29.05552,"OĞUZHAN CAMİİ"
73,41.0324,29.05339,MEFKÜNE
74,41.03338,29.05104,"ÇAMLICA CADDESİ"
75,41.03269,29.04948,"ABDULLAH AĞA CAD."
76,41.03089,29.048,"BURHANİYE CAMİİ"
77,41.02933,29.04765,"ŞİFA KUYUSU"
78,41.02567,29.04557,"İSTANBUL ŞEHİR ÜNV."
79,41.02297,29.04608,"KUŞBAKIŞI CAD."
80,41.02062,29.0352,"İLAHİYAT FAKÜLTESİ"
81,41.01776,29.03166,PAZARBAŞI
82,41.01571,29.02917,"ASKERLİK ŞUBESİ"
83,41.0137,29.025,"ZEYNEP KAMİL HST."
84,41.01299,29.02167,KAPIAĞASI
85,41.01064,29.01984,SELİMİYE
86,40.99415,29.02445,KADIKÖY
87,40.99841,29.02911,İBRAHİMAĞA
88,41.00987,29.02226,KARACAAHMET
89,41.0239,29.05431,"MİLLET BAHÇESİ"
90,41.02847,29.04816,"TUNUSLU MAHMUT PAŞA"
91,41.01396,29.06043,"KÜÇÜK ÇAMLICA"
92,41.01223,29.06246,"BARIŞ MANÇO PARKI"
93,41.00931,29.06345,"ZAHİT KOTKU"
94,41.00776,29.06613,SÜTÇÜLER
95,41.00548,29.06517,"KAYA SOKAK"
96,41.00366,29.06307,"ÜNALAN MH."
97,41.00251,29.06342,"PAZAR YERİ"
98,41.00226,29.06642,"DERE YOLU"
99,41.00163,29.06816,"İSMET PAŞA"
100,40.99902,29.06573,"ÜNALAN ÇARŞI"
101,40.99774,29.06466,"75.YIL KÜLTÜR MRKZ."
102,40.9966,29.06929,"SİTE 59"
103,40.99653,29.07288,"BOĞAZİÇİ SİTESİ"
104,40.99512,29.07378,"LİBADİYE CADDESİ"
105,40.99544,29.06505,"ŞEYH ŞAMİL LİSESİ"
106,40.99936,29.05574,"UZUNÇAYIR METROBÜS"
107,41.00172,29.04568,"ACIBADEM METRO İST."
108,41.00432,29.03214,"KOŞUYOLU KÖPRÜSÜ"
109,41.00287,29.03766,"ACIBADEM LİSESİ"
110,41.00242,29.04258,"ACIBADEM KÖPRÜSÜ"
111,40.99343,29.07172,"GÖZTEPE KÖPRÜSÜ"
112,40.99118,29.07339,"GÖZTEPE KÖPRÜSÜ"
113,40.95103,29.09745,ALTBOSTANCI
114,40.95316,29.09574,BOSTANCI
115,40.95545,29.09103,EMNİYET
116,40.95716,29.08736,ÇATALÇEŞME
117,40.9548,29.08421,"TAN SOKAK"
118,40.9565,29.07817,SUADİYE
119,40.96111,29.07898,"ŞEN SOKAK"
120,40.95826,29.07323,ŞAŞKINBAKKAL
121,40.96217,29.06996,KANTARCI
122,40.96646,29.06931,ERENKÖY
123,40.96425,29.06445,CADDEBOSTAN
124,40.9701,29.06258,YENİYOL
125,40.97187,29.0593,GÖZTEPE
126,40.97031,29.05321,"ÇİFTE HAVUZLAR"
127,40.97623,29.05013,SELAMİÇEŞME
128,40.97828,29.0466,FENERYOLU
129,40.97968,29.04429,KONAK
130,40.98418,29.03922,KIZILTOPRAK
131,40.98596,29.03691,"Ş.SARAÇOĞLU STADI"
132,40.99173,29.03578,"S.ÇEŞME METROBÜS"
133,40.99213,29.03359,SÖĞÜTLÜÇEŞME
134,40.98999,29.02982,ALTIYOL
135,40.99102,29.02554,ÇARŞI
136,40.99134,29.02287,İSKELE
137,40.98706,29.03413,"BARIŞ MANÇO"
138,40.98127,29.04141,IHLAMUR
139,40.97857,29.04161,"YAT LİMANI"
140,40.97493,29.04341,KALAMIŞ
141,40.97396,29.04735,"CEMİL TOPUZLU"
142,40.97233,29.05072,"18 MART"
143,40.96885,29.05413,"TAHRAN LİSESİ"
144,40.96591,29.05963,GELENGÜL
145,40.95249,29.09405,İSKELE
146,41.01857,29.07101,"BULGURLU CADDESİ"
147,41.01702,29.07275,GAZİLER
148,41.0152,29.07059,"FSM VAKIF ÜNİVERSİTE"
149,41.012,29.06795,"SAFFET ÇEBİ İÖOKL."
150,41.01171,29.06675,"BODRUM-İ CAMİ"
151,41.01009,29.06454,"KOTKU CAMİ"
152,41.00754,29.04615,"YILDIZ TEKNİKÜNV LOJ"
153,41.00853,29.0451,"FAİKBEY SOKAK"
154,41.00992,29.04245,"ÜSK.YEŞİLAY MERKEZİ"
155,41.01145,29.03965,"VALİDEBAĞ SANATORYUM"
156,41.01201,29.03815,VALİDEBAĞ
157,41.01266,29.03621,"İŞÇİ EVLERİ"
158,41.01315,29.03544,"PAŞABAHÇE BLOKLARI"
159,41.01558,29.03178,"MÜTEVELLİ ÇEŞMESİ"
160,41.01672,29.02417,"ÜSKÜDAR ZABITA MDR."
161,41.01761,29.02188,"S. MEHMET PAŞA İÖOKL"
162,41.0187,29.0202,"DR.FAHRİ ATABEY CAD."
163,41.02083,29.01741,"HALİL RÜŞTÜ İÖOKL."
164,41.02336,29.01575,AHMEDİYE
165,41.03363,29.10224,"ÜMRANİYE DEVLET HAST"
166,41.03413,29.09811,"EŞREF BİTLİS CADDESİ"
167,41.0332,29.09686,ELMALIKENT
168,41.0299,29.09634,"MENEKŞE SOKAK"
169,41.02826,29.09434,"BAĞ SOKAK"
170,41.02702,29.09083,"MEVLANA PARKI"
171,41.02583,29.08737,"ÜMRANİYE MERKEZ CAMİ"
172,41.02411,29.08624,SANTRAL
173,41.02778,29.08092,TANTAVİ
174,41.02999,29.08031,SİTELER
175,41.03215,29.07979,"YAVUZTÜRK SAPAĞI"
176,41.03531,29.07836,"İMKB KIZ MES.LİS."
177,41.03633,29.07627,"ÜZÜM SOKAK"
178,41.03654,29.07341,"BAYIR SOKAK"
179,41.03942,29.07064,"M.AKİF ERSOY MAH."
180,41.03941,29.06869,"YENİ ŞAHİN SOKAK"
181,41.03701,29.06601,"SAĞLIK SOKAK"
182,41.03547,29.06236,"KİRAZLITEPE SAPAĞI"
183,41.0364,29.05892,SARAY
184,41.03813,29.05811,"Y.EMRE SAĞLIK OCAĞI"
185,41.0388,29.0554,"AYÇİN SOKAK"
186,41.03926,29.05216,KÜPLÜCE
187,41.04081,29.05137,"ÇAMLICA CAD."
188,41.0448,29.04649,BEYLERBEYİ
189,41.04316,29.04256,"BEYLERBEYİ SARAYI"
190,41.00637,29.06001,LALEZAR
191,41.0054,29.05944,BEGONYA
192,41.00401,29.05832,GARDENYA
193,41.00227,29.05726,MİMOZA
194,41.00478,29.05646,AKASYA
195,41.00679,29.05458,VALİEVLERİ
196,41.00508,29.05474,"TİMLO SİTESİ"
197,40.99935,29.05115,İNCİRLİBOSTAN
198,40.99815,29.04948,"Ş.ER BÜLENT ALTINSOY"
199,40.99615,29.04635,"KADIKÖY ADLİYESİ"
200,40.99512,29.04199,HASANPAŞA
201,40.99252,29.02431,KADIKÖY
202,40.99547,29.10439,"BATI ATAŞEHİR"
203,40.99666,29.10667,"MENEKŞE SOKAK"
204,40.99779,29.1058,"KENTPLUS 1 B KAPISI"
205,40.99886,29.10454,"KENTPLUS 1A KAPISI"
206,40.99602,29.1081,"IHLAMUR SOKAK"
207,40.99444,29.10707,"FULYA SOKAK"
208,40.99246,29.10567,"LEYLAK SOKAK"
209,40.98955,29.10339,DEREYOLU
210,40.98784,29.10125,"END.MESLEK LİSESİ"
211,40.9856,29.09899,"HALK CADDESİ"
212,40.98523,29.09785,"SÜTÇÜ YOLU CADDESİ"
213,40.98633,29.09632,"HABİRE YAHŞİ LİSESİ"
214,40.98665,29.09437,"NECLA CADDESİ"
215,40.98627,29.09233,"YAVUZ SELİM CADDESİ"
216,40.9867,29.08843,"YENİ SAHRA"
217,40.98621,29.08387,"BELEDİYE EVLERİ"
218,40.98541,29.08031,"MÜMİN DERESİ"
219,40.98468,29.07808,"HAFIZ İMAM SOKAK"
220,40.98537,29.07616,"GÖZCÜBABA LİSESİ"
221,40.98645,29.07481,MERDİVENKÖY
222,40.98815,29.07396,"ANAKENT KOLEJİ"
223,40.98584,29.06952,GÖZCÜBABA
224,40.98761,29.06602,"M.SAFFET ANADOLU LİS"
225,40.9886,29.06484,"ONİKİLER CAMİİ"
226,40.98959,29.06308,TANZİM
227,40.99049,29.06044,FEVZİPAŞA
228,40.99126,29.05741,BANKALAR
229,40.99194,29.05487,HÜRRİYET
230,40.99292,29.05212,"ŞEHİT ÇAĞLAR MENGÜ"
231,40.99405,29.0502,KÖPRÜBAŞI
232,40.99589,29.04894,"MANDIRA CADDESİ"
233,40.98617,29.0672,"GÖZTEPE POLİKLİNİK"
234,40.98508,29.08279,"ADİLE NAŞİT SOKAK"
235,40.98466,29.08452,"CEBESOY SOKAK"
236,40.98415,29.08595,"ARAPGİRLİ CAMİ"
237,40.98348,29.08743,"MENGİ SOKAK"
238,40.98296,29.0888,"SPOR TESİSLERİ"
239,40.98451,29.08968,PLAZALAR
240,40.99827,29.10776,"1 C KAPISI"
241,40.99776,29.10321,"ARDIÇ SOKAK"
242,40.9977,29.1019,"BEGONYA SOKAK"
243,41.01082,29.0925,"ESENEVLER MH."
244,41.01265,29.09429,"CENGİZ TOPEL"
245,41.01577,29.09492,"KURAN KURSU"
246,41.01679,29.09148,"NAMIK KEMAL LİSESİ"
247,41.01821,29.08903,DUTLUK
248,41.01815,29.08591,"LİSE YOLU"
249,41.01878,29.08058,"NAMAZGAH SAPAĞI"
250,41.01749,29.07824,BAĞLARİÇİ
251,41.01554,29.07574,"BULGURLU CADDESİ"
252,41.01371,29.07525,ÇEŞME
253,41.01128,29.07483,KIRKLAR
254,41.00754,29.07334,"DEVLET SU İŞLERİ"
255,41.00416,29.0723,"MOBİLYACILAR ÇARŞISI"
256,41.00144,29.07267,"ESİN SİTESİ"
257,40.99861,29.07368,"BAĞKUR EVLERİ"
258,40.99287,29.02444,KADIKÖY
259,40.98814,29.06101,"M.BEYAZIT LİSESİ"
260,40.98566,29.05945,"G.EĞİT.VE ARŞ.HAST."
261,40.9906,29.13576,KARDELEN
262,40.99153,29.1317,KAMELYA
263,40.99238,29.12795,ATAŞEHİR
264,40.99283,29.12298,"BURAK BEY"
265,40.99251,29.11807,"SİNAN REİS"
266,40.9926,29.11612,SEDEF
267,40.99368,29.11133,"ÇİĞDEM SOKAK"
268,40.98872,29.0985,"RABİA LEMAN İÖO"
269,40.99079,29.09672,"EVREN CADDESİ"
270,40.9909,29.07816,BAHÇELER
271,40.99261,29.02418,KADIKÖY
272,40.99236,29.0248,RIHTIM
273,41.0176,29.10955,ATAKENT
274,41.01549,29.10568,"İRFAN KOLEJİ"
275,41.01418,29.10552,"GENÇ OSMAN İÖOKL."
276,41.01288,29.10457,GENÇOSMAN
277,41.01122,29.10108,"TÜRKLER CAD."
278,41.01283,29.10298,"DURU SOKAK"
279,41.01605,29.1037,ATAKENT
280,41.0182,29.10521,"ATAKENT LİSESİ"
281,41.02084,29.10695,"REŞİTPAŞA CADDESİ"
282,41.02334,29.10708,ATAKENT
283,41.02471,29.10451,"HALDUN ALAGAŞ"
284,41.02437,29.09959,ÜMRANİYE
285,41.02329,29.09553,"ÜMRANİYE KAYMAKAMLIK"
286,41.02372,29.09252,"ÜMRANİYE ÇARŞI"
287,41.02361,29.08172,NAMAZGAH
288,41.0227,29.07614,KAVAKBAYIRI
289,41.02267,29.07026,"FERAH CADDESİ"
290,41.022,29.06667,"TURİSTİK ÇAMLICA TES"
291,41.02193,29.06223,KISIKLI
292,41.02257,29.05954,SARIKAYA
293,41.02315,29.04435,"METROBÜS ALTUNİZADE"
294,41.01282,29.01797,ÇİÇEKÇİ
295,41.01622,29.01521,PAŞAKAPISI
296,41.01855,29.01272,DOĞANCILAR
297,41.02013,29.01465,"HALK CAD."
298,41.02061,29.06655,"ÇAMLICA İÖOKULU"
299,41.0215,29.07006,"HANIMSETİ PARKI"
300,41.02262,29.07322,FİDANLIK
301,41.02393,29.08878,"SÜTÇÜ CADDESİ"
302,41.02343,29.10378,"75.YIL CUM.TİC.MSL.L"
303,41.04064,29.18274,YEŞİLTEPE
304,41.04032,29.1805,"KÜÇÜK KORU CAMİİ"
305,41.04139,29.17918,"KÖROĞLU CADDESİ"
306,41.0402,29.17602,ÇEKMEKÖY
307,41.03782,29.17508,KÖŞK
308,41.03625,29.16943,"BAL SOKAK"
309,41.0353,29.16628,"AKŞEMSETTİN CAMİİ"
310,41.03694,29.16128,"NÜKTE SÖZEN İ.Ö.OKL"
311,41.03408,29.17486,KÖYİÇİ
312,41.03217,29.17324,"MİMAR SİNAN CD."
313,41.03103,29.17262,"KÜLTÜR SOKAK"
314,41.02807,29.17082,"ACAR SOKAK"
315,41.02452,29.1692,"ULUS CAD."
316,41.02222,29.16807,"ÇEKMEKÖY YOLU"
317,41.01844,29.16922,"ÇEKMEKÖY SAPAĞI"
318,41.01621,29.16155,DUDULLU
319,41.01687,29.15712,OSMANGAZİ
320,41.01652,29.15459,"ÜMR. İMAM HATİP LİS."
321,41.016,29.14873,ÇAYIRÖNÜ
322,41.01616,29.14557,"IHLAMUR EVLERİ"
323,41.01633,29.14322,"ALTINŞEHİR MAH."
324,41.01684,29.13777,"CEMİL MERİÇ MAH."
325,41.01754,29.13487,IHLAMURKUYU
326,41.01883,29.13203,"VERGİ DAİRESİ"
327,41.02034,29.12927,"TEPE ÜSTÜ"
328,41.02114,29.12657,"ÜMR. ÖZÜRLÜLER MRKZ."
329,41.02066,29.12164,"ÇAKMAK KÖP."
330,41.02093,29.11832,"ÜMRANİYE İSKİ"
331,41.02272,29.11424,"HİSAR HASTANESİ"
332,41.02354,29.11152,"ALEMDAĞ CADDESİ"
333,41.0225,29.11191,"MİTHATPAŞA CAD."
334,41.01645,29.16505,"N. FAZIL KISAKÜREK"
335,41.03263,29.17749,SİTELER
336,41.03201,29.18082,"ÖZDİL SOKAK"
337,41.03087,29.18389,"REFAH CAMİİ"
338,41.02855,29.18249,TEPE
339,41.02563,29.18131,DEREYOLU
340,41.02439,29.18316,YOLAĞZI
341,41.023,29.1849,KARDELEN
342,41.02138,29.18827,HAMİDİYE
343,41.02166,29.192,ŞAHİNBEY
344,41.021,29.19282,"ERCİYES SOKAK"
345,41.01958,29.19234,PAZARYERİ
346,41.01639,29.19091,KAYMAKAMLIK
347,41.01399,29.18929,MADENLER
348,41.01358,29.1963,ÇAMLIK
349,41.01442,29.2089,"MEHMETÇİK LİSESİ"
350,41.01547,29.21218,"SEVGİ SOKAK"
351,41.01604,29.21675,"SULTANGAZİ CAD."
352,41.01634,29.22185,"VATAN İÖO"
353,41.0164,29.22584,SULTANGAZİ
354,41.01636,29.22912,"KALE SOKAK"
355,41.01757,29.23065,"BURÇAK SOKAK"
356,41.02045,29.23268,"DEĞER SOKAK"
357,41.02171,29.23373,"CEMRE SOKAK"
358,41.02287,29.23494,"ADNAN KAHVECİ"
359,41.0253,29.23624,"KARTAL SOKAK"
360,41.02693,29.22999,"VATAN CADDESİ"
361,41.02386,29.22229,"NAR SOKAK"
362,41.02465,29.21744,SEYMENLER
363,41.02645,29.21967,GÜNGÖREN
364,41.02752,29.22241,"SİNAN SOKAK"
365,41.02917,29.22447,SULTANÇİFTLİĞİ
366,41.03134,29.22746,TAŞDELEN
367,41.03125,29.23025,"YENİDOĞAN SAPAĞI"
368,41.03228,29.23374,"EKŞİOĞLU MAH."
369,41.03198,29.23511,"KURAN KURSU CADDESİ"
370,41.03029,29.23892,"KEVSER CAMİİ"
371,41.02944,29.24225,PAPATYA
372,41.03033,29.24311,"M.AKİFERSOY İ.Ö.OKL."
373,41.0336,29.2418,"EMİR SULTAN CAMİİ"
374,41.03431,29.23746,"SARAY CADDESİ"
375,41.03784,29.23568,"ÇEKMEKÖY BLD.FEN İŞL"
376,41.04173,29.23647,"TURGUT ÖZAL CADDESİ"
377,41.04356,29.23785,"SARAY CADDESİ"
378,41.04743,29.23979,ALEMDAR
379,41.04929,29.23981,"REŞADİYE CADDESİ"
380,41.05221,29.23993,"188. SOKAK"
381,41.05793,29.23961,"ADNAN KAHVECİ CAD."
382,41.05559,29.24306,"C15 SOKAK"
383,41.05481,29.24503,"ATATÜRK BULVARI"
384,41.05263,29.24409,SULTANSUYU
385,41.04997,29.24377,MEZARLIK
386,41.04798,29.24564,"G15 SOKAK"
387,41.04848,29.2497,ÇATALMEŞE
388,41.04721,29.25186,ÇAMLAR
389,41.04409,29.25705,"NİŞANTEPE 1"
390,41.04431,29.26174,"NİŞANTEPE İ.Ö.OKL."
391,41.04407,29.26345,"NİŞANTEPE 2"
392,41.04384,29.26683,"NİŞANTEPE 3"
393,41.02161,29.21521,"HALİT BİN VELİT CAMİ"
394,41.02844,29.18769,Ş.ŞAHİNBEY
395,41.02804,29.19004,"GÜVEN SİTESİ"
396,41.02554,29.19327,"ÖĞRETMENLER SİTESİ"
397,41.02413,29.19482,"ATATÜRK CAD."
398,41.01594,29.17999,"K.DERE KÖP.KAVŞAK"
399,41.01711,29.17668,KEMERDERE
400,41.0177,29.17386,"MUSTAFA VASIF İ.Ö.O"
401,41.0302,29.08767,"MAVERA CAD."
402,41.02781,29.08611,"TANTAVİ KÖPRÜSÜ"
403,41.02508,29.08648,"SUİŞ CADDESİ"
404,41.01984,29.12436,"AYDIN SOKAK"
405,41.01791,29.12803,"SPOR TESİSLERİ"
406,41.01546,29.12872,"SEVGİ PARKI"
407,41.01259,29.1281,"SEYREK SOKAK"
408,41.00993,29.12776,"İKBAL CAD."
409,41.00734,29.12863,"Ş.M.EFENDİ CAMİ"
410,41.00516,29.13427,"AKDAĞ CADDESİ"
411,41.00408,29.13732,"OSMANGAZİ CAD."
412,41.00254,29.14094,"VURAL SİTESİ"
413,41.00068,29.14018,"TEZCAN CADDESİ"
414,40.99842,29.13998,"KIBLE SOKAK"
415,40.99721,29.13905,"AKINCI SOKAK"
416,40.99759,29.13372,ERYILDIZ
417,40.99566,29.13009,"TEM YANYOL"
418,40.99023,29.12623,"TURGUT ÖZAL BLV."
419,40.98618,29.12264,"ÇİÇEK KENT"
420,40.98384,29.12097,"FAİK SOMER LİSESİ"
421,40.98328,29.11838,"KILIÇ REİS SOKAK"
422,40.98355,29.11594,CAMİ
423,40.98302,29.11466,ÇEŞME
424,40.98163,29.11283,AŞEVİ
425,40.97938,29.113,"KÜÇÜKBAKKALKÖY ÇARŞI"
426,40.97902,29.11382,KÜÇÜKBAKKALKÖY
427,40.97576,29.11233,"YÜCE TARLA"
428,40.97354,29.11385,"YENİ YOL"
429,40.9706,29.11144,İÇERENKÖY
430,40.96989,29.11012,ÇEŞME
431,40.96837,29.10775,SİTELER
432,40.96691,29.10675,"BOSTANCI SANAYİİ"
433,40.9644,29.10613,"BOSTANCI SAPAĞI"
434,40.96145,29.10285,"ALİ NİHAT TARLAN CAD"
435,40.97593,29.07786,"KONAK SOKAK"
436,40.95645,29.09912,"TENİS KORDU"
437,40.95806,29.09797,"ATATÜRK İLKÖĞRETİM O"
438,40.96005,29.10058,ÇINAR
439,40.99658,29.1337,"VİYANA SOKAK"
440,40.99657,29.13642,"ÖZGÜR SOKAK"
441,40.99619,29.13879,"DUMANLI SOKAK"
442,40.95444,29.10065,"EMEKLİ SANDIĞI"
443,40.96086,29.09445,"GAZİ ETHEM PAŞA"
444,40.96351,29.09875,MİMOZA
445,40.96608,29.10233,KOCAYOL
446,40.96612,29.10385,YANYOL
447,40.97015,29.10113,"F.S.M. HASTANESİ"
448,40.97191,29.09678,KOZYATAĞI
449,40.97515,29.09234,"ESKİ KÖŞKLER"
450,40.97608,29.08932,"RUH SAĞLIĞI HST."
451,40.97745,29.08603,"BÖCEKLİ CAMİİ"
452,40.97921,29.0841,TANZİM
453,40.9813,29.08726,"ULAŞTIR SOKAK"
454,40.98139,29.08417,"ÇINAR ALTI"
455,40.98111,29.07939,"ŞAİR NEDİM"
456,40.97996,29.08006,SİTELER
457,40.96448,29.10067,"MİRALAY TEVFİKBEY"
458,40.96277,29.09717,"ÜÇ YOL"
459,40.95409,29.09182,"YAHYA TAHİR SOKAK"
460,41.00753,29.08591,ESATPAŞA
461,41.0057,29.08709,GÜLDİBİ
462,41.00661,29.08504,ACISU
463,41.01062,29.08365,"DOĞAN SOKAK"
464,41.01271,29.08236,ÖZANAKENT
465,41.01416,29.08138,KARACALAR
466,41.01371,29.07927,"İHSAN ERDEM SĞL MRK."
467,41.01215,29.07909,"EMANET ALEMDAR CAMİ"
468,41.01041,29.0793,"KARLIDERE CD."
469,41.00914,29.08006,"EVREN SK."
470,41.00687,29.08123,"GÜL SOKAK"
471,41.0052,29.08254,"MERKEZ CAMİİ"
472,41.00348,29.08142,"PR.DR.A.NİHAT TARLAN"
473,41.00153,29.07902,"FETİH İMKB İÖO"
474,40.99898,29.07957,"İHSAN KURŞUNOĞLU İÖO"
475,40.99738,29.0818,"ÖĞRETMEN EVLERİ"
476,40.99617,29.08286,"H. BASRİ ÖĞRENCİ YUR"
477,40.99557,29.08278,"FAHRETTİN ALTAY PAŞA"
478,40.99549,29.08024,"ÖRNEK MAHALLESİ"
479,40.99566,29.07726,"MİMAR SİNAN"
480,40.98504,29.06608,"GÖZTEPE POLİKLİNİK"
481,40.99276,29.02415,KADIKÖY
482,40.98283,29.07143,"HARUN REŞİT İLKOKULU"
483,40.98613,29.07394,"ÖZEL SOKAK"
484,41.03078,29.10273,"İNKİLAP M.MUHTARLIĞI"
485,41.03052,29.10755,"ÜMRANİYE TELEKOM"
486,41.02802,29.10416,YAMANEVLER
487,41.02703,29.10286,"ÜMRANİYE LİSESİ"
488,41.00883,29.09847,"MUSTAFA KEMAL MH."
489,41.00604,29.09618,TEPE
490,41.00444,29.0939,"MUSTAFA KEMAL CD."
491,41.00165,29.09182,KARAKOL
492,40.99993,29.09057,"HZ.HÜSEYİN CAMİİ"
493,40.99736,29.08924,"M.KEMAL ANADOLU LİSE"
494,40.99588,29.0859,"HIZIR REİS"
495,41.0297,29.10645,"ÜMR.KIZ TEK. MES.LİS"
496,41.03053,29.10484,"NEVZAT AYAZ LİSESİ"
497,41.03299,29.10309,"ADEM YAVUZ  CADDESİ"
498,40.97518,29.09611,"KANARYA SOKAK"
499,40.97804,29.09352,BLOKLAR
500,40.9788,29.09104,"MEHPARE SOKAK"
501,40.97975,29.08473,"ÜSKÜDAR CADDESİ"
502,41.00515,29.25422,"YENİDOĞAN PERONLAR"
503,41.00566,29.25448,"MEVLANA CAD."
504,41.0062,29.25159,"OSMANGAZİ CADDESİ"
505,41.00664,29.24936,FABRİKALAR
506,41.00751,29.24463,VİLLALAR
507,41.00827,29.24033,DÖRTYOL
508,41.00858,29.23676,ÇAMLIKTEPE
509,41.0089,29.23328,"MİMARSİNAN BULVARI"
510,41.0091,29.23044,"DERE YOLU"
511,41.00878,29.22452,"EBRU SOKAK"
512,41.00847,29.22159,"PAZAR YERİ"
513,41.00834,29.21787,"ATATÜRK CADDESİ"
514,41.00841,29.21485,"SARIGAZİ MERKEZ"
515,41.00975,29.21212,"ESKİ ANKARA CAD."
516,41.0112,29.20915,"MECLİS MAH."
517,41.01306,29.20737,"GÜLBAHÇE SOK."
518,41.02369,29.17795,PLAZALAR
519,41.02981,29.17122,SERİNDERE
520,41.03562,29.16052,"HUZUR MAHALLESİ"
521,41.0308,29.09898,"ÜMRANİYE DEVLET HAST"
522,41.02043,29.07418,"ALVARLIZADE CAMİİ"
523,41.01729,29.18193,"GÜNYAMAÇ CADDESİ"
524,41.00864,29.21182,BELEDİYE
525,41.00769,29.21494,KÖYİÇİ
526,41.04844,29.24258,"PAZAR YERİ"
527,41.01631,29.20624,"SANCAKTEPE KAVŞAĞI"
528,41.02772,29.05486,ÇEŞME
529,41.0278,29.05301,F.S.MEHMET
530,41.02601,29.05204,NEŞETBEY
531,41.04642,29.17739,BENZİNLİK
532,41.04962,29.17608,"NURTEPE 11ÇB"
533,41.05237,29.17167,"TURCAN SK."
534,41.05629,29.16817,"Y.BAKLACI GİRİŞİ"
535,41.05744,29.16335,"BODUR SK."
536,41.06097,29.16133,"BAKLACI MERKEZ"
537,41.06497,29.1582,"BAKLACI CAMİİ"
538,41.06522,29.15404,"FATİH CAD."
539,41.0662,29.15034,ÇAMLIK
540,41.06535,29.14523,"TÜRKER İNANOĞLU İÖO."
541,41.06886,29.13878,ÜÇYOL
542,41.0714,29.13968,"M.AKİF ERSOY CAD."
543,41.0749,29.1383,"İTFAİYE AMİRLİĞİ"
