1,1
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,12
1,13
1,14
1,15
1,16
1,17
1,18
1,19
1,20
1,21
1,22
1,23
1,24
1,25
1,26
1,27
1,28
1,29
1,30
1,31
2,33
2,34
2,35
2,36
2,37
2,38
2,39
2,40
2,41
2,42
2,43
2,43
2,44
2,45
2,46
2,47
2,48
2,49
2,50
2,51
2,52
2,53
2,54
2,55
2,56
2,57
2,57
3,62
3,63
3,64
3,65
3,66
3,67
3,68
3,69
3,70
3,71
3,72
3,73
3,74
3,75
3,76
3,77
3,78
3,79
3,50
3,58
3,80
3,81
3,82
3,83
3,84
3,85
3,29
3,30
3,32
3,86
4,86
4,32
4,24
4,23
4,22
4,21
4,20
4,19
4,18
4,17
4,16
4,15
4,14
4,13
4,12
4,91
4,92
4,93
4,94
4,95
4,96
4,97
4,98
4,99
4,100
4,101
4,102
4,103
4,104
4,105
4,106
4,107
4,108
4,27
4,28
4,29
4,30
4,86
5,86
5,32
5,25
5,26
5,108
5,109
5,110
5,107
5,106
5,105
5,111
5,112
5,104
5,102
5,101
5,100
5,99
5,98
5,97
5,96
5,95
5,94
5,93
5,92
5,91
5,12
5,12
5,13
5,14
5,15
5,16
5,17
5,18
5,19
5,20
5,21
5,22
5,23
5,24
5,25
5,30
5,86
6,113
6,114
6,115
6,116
6,117
6,118
6,119
6,120
6,121
6,122
6,123
6,124
6,125
6,126
6,127
6,128
6,129
6,130
6,131
6,132
6,133
6,134
6,135
6,136
6,135
6,134
6,137
6,131
6,130
6,138
6,139
6,140
6,141
6,142
6,126
6,143
6,125
6,144
6,123
6,122
6,121
6,120
6,118
6,117
6,116
6,145
6,113
7,146
7,147
7,148
7,149
7,150
7,151
7,93
7,92
7,91
7,12
7,12
7,13
7,14
7,15
7,16
7,152
7,153
7,154
7,155
7,156
7,157
7,158
7,159
7,82
7,83
7,160
7,161
7,162
7,163
7,164
7,57
8,165
8,166
8,167
8,168
8,169
8,170
8,171
8,172
8,173
8,174
8,175
8,176
8,177
8,178
8,179
8,180
8,181
8,182
8,183
8,184
8,185
8,186
8,187
8,188
8,188
8,189
8,189
8,188
8,187
8,186
8,185
8,184
8,183
8,182
8,181
8,180
8,179
8,178
8,177
8,176
8,175
8,173
8,172
8,171
8,170
8,169
8,168
8,167
8,166
8,165
9,190
9,191
9,192
9,193
9,194
9,195
9,196
9,197
9,198
9,199
9,200
9,60
9,133
9,134
9,135
9,201
10,202
10,203
10,204
10,205
10,206
10,207
10,208
10,209
10,210
10,211
10,212
10,213
10,214
10,215
10,216
10,217
10,218
10,219
10,220
10,221
10,222
10,223
10,224
10,225
10,226
10,227
10,228
10,229
10,230
10,231
10,232
10,198
10,197
10,198
10,199
10,200
10,60
10,133
10,134
10,135
10,201
11,243
11,244
11,245
11,246
11,247
11,248
11,249
11,250
11,251
11,252
11,253
11,254
11,255
11,256
11,257
11,104
11,105
11,106
11,107
11,108
11,27
11,28
11,29
11,30
11,258
12,243
12,244
12,245
12,246
12,247
12,248
12,249
12,250
12,251
12,252
12,253
12,254
12,255
12,256
12,257
12,112
12,112
12,222
12,223
12,224
12,225
12,226
12,259
12,260
12,47
12,48
12,49
12,60
12,133
12,134
12,135
12,258
13,261
13,262
13,263
13,264
13,265
13,266
13,267
13,207
13,208
13,209
13,210
13,211
13,212
13,268
13,269
13,213
13,215
13,216
13,270
13,111
13,105
13,106
13,107
13,108
13,27
13,28
13,29
13,30
13,32
13,271
14,273
14,274
14,275
14,276
14,277
14,278
14,279
14,280
14,281
14,282
14,282
14,283
14,284
14,285
14,286
14,172
14,287
14,288
14,289
14,290
14,291
14,292
14,89
14,293
14,50
14,58
14,80
14,81
14,82
14,83
14,84
14,294
14,295
14,296
14,297
14,164
14,57
14,57
15,303
15,304
15,305
15,306
15,307
15,308
15,309
15,310
15,309
15,308
15,311
15,312
15,313
15,314
15,315
15,316
15,317
15,318
15,319
15,320
15,321
15,322
15,323
15,324
15,325
15,326
15,327
15,328
15,329
15,330
15,331
15,332
15,282
15,283
15,284
15,285
15,286
15,172
15,287
15,288
15,289
15,290
15,291
15,292
15,89
15,293
15,50
15,51
15,52
15,53
15,54
15,55
15,56
15,57
16,303
16,304
16,305
16,306
16,307
16,310
16,309
16,308
16,311
16,312
16,335
16,336
16,337
16,338
16,339
16,340
16,341
16,342
16,343
16,344
16,345
16,346
16,347
16,348
16,349
16,350
16,351
16,352
16,353
16,354
16,355
16,356
16,357
16,358
16,359
16,360
16,361
16,362
16,363
16,364
16,365
16,366
16,367
16,368
16,369
16,370
16,371
16,372
16,373
16,374
16,375
16,376
16,377
16,378
16,379
16,380
16,381
16,382
16,383
16,384
16,385
16,386
16,387
16,388
16,389
16,390
16,391
16,392
17,394
17,395
17,396
17,397
17,343
17,342
17,341
17,340
17,339
17,338
17,337
17,336
17,335
17,312
17,313
17,314
17,315
17,316
17,317
17,318
17,319
17,320
17,321
17,322
17,323
17,324
17,325
17,326
17,327
17,328
17,329
17,330
17,331
17,332
17,282
17,283
17,284
17,285
17,286
17,172
17,287
17,288
17,289
17,290
17,291
17,292
17,89
17,293
17,50
17,51
17,52
17,53
17,54
17,55
17,56
17,57
18,394
18,395
18,396
18,397
18,344
18,345
18,346
18,347
18,398
18,399
18,400
18,317
18,318
18,319
18,320
18,321
18,322
18,323
18,324
18,325
18,326
18,327
18,328
18,329
18,330
18,331
18,332
18,282
18,283
18,284
18,285
18,286
18,172
18,287
18,288
18,289
18,290
18,291
18,292
18,89
18,293
18,50
18,51
18,52
18,53
18,54
18,55
18,56
18,57
19,165
19,166
19,167
19,401
19,402
19,403
19,172
19,301
19,286
19,285
19,284
19,302
19,282
19,333
19,330
19,329
19,404
19,405
19,406
19,407
19,408
19,409
19,410
19,411
19,412
19,413
19,414
19,415
19,416
19,417
19,263
19,418
19,419
19,420
19,421
19,422
19,423
19,424
19,425
19,426
19,427
19,428
19,429
19,430
19,431
19,432
19,433
19,434
19,435
19,436
19,61
19,33
20,113
20,442
20,436
20,35
20,443
20,444
20,445
20,446
20,447
20,448
20,449
20,450
20,451
20,452
20,453
20,454
20,455
20,43
20,44
20,45
20,46
20,47
20,48
20,49
20,60
20,133
20,134
20,135
20,136
20,135
20,134
20,137
20,60
20,49
20,48
20,47
20,46
20,45
20,44
20,43
20,456
20,452
20,451
20,450
20,449
20,448
20,447
20,445
20,457
20,444
20,458
20,443
20,61
20,33
20,459
20,145
20,113
21,460
21,461
21,462
21,463
21,464
21,465
21,466
21,467
21,468
21,469
21,470
21,471
21,472
21,473
21,474
21,475
21,476
21,477
21,478
21,479
21,104
21,103
21,112
21,112
21,222
21,223
21,480
21,46
21,47
21,48
21,49
21,60
21,133
21,134
21,135
21,481
22,165
22,484
22,485
22,486
22,487
22,283
22,302
22,282
22,281
22,280
22,279
22,278
22,277
22,488
22,489
22,490
22,491
22,492
22,493
22,494
22,477
22,478
22,479
22,104
22,103
22,112
22,112
22,222
22,223
22,480
22,46
22,47
22,48
22,49
22,60
22,133
22,134
22,135
22,271
23,113
23,442
23,436
23,35
23,443
23,444
23,445
23,446
23,447
23,448
23,498
23,499
23,500
23,453
23,454
23,455
23,43
23,44
23,45
23,46
23,47
23,48
23,49
23,60
23,133
23,134
23,135
23,136
23,135
23,134
23,137
23,60
23,49
23,48
23,47
23,46
23,45
23,44
23,43
23,42
23,456
23,501
23,500
23,499
23,498
23,448
23,447
23,445
23,457
23,444
23,458
23,443
23,61
23,33
23,459
23,145
23,113
24,502
24,503
24,504
24,505
24,506
24,507
24,508
24,509
24,510
24,511
24,512
24,513
24,514
24,515
24,516
24,517
24,348
24,347
24,518
24,519
24,520
24,521
24,289
24,290
24,291
24,292
24,89
24,293
24,50
25,392
25,391
25,390
25,389
25,388
25,387
25,386
25,526
25,378
25,377
25,376
25,375
25,374
25,373
25,372
25,371
25,370
25,369
25,368
25,367
25,366
25,365
25,364
25,363
25,362
25,393
25,527
25,348
25,347
25,518
25,519
25,520
25,521
25,289
25,290
25,291
25,292
25,89
25,293
25,50
25,51
25,52
25,53
25,54
25,55
25,56
25,57
26,62
26,63
26,64
26,65
26,66
26,67
26,68
26,69
26,70
26,72
26,73
26,74
26,75
26,76
26,77
26,78
26,79
26,50
26,51
26,52
26,53
26,54
26,55
26,56
26,57
26,57
27,62
27,63
27,64
27,65
27,66
27,67
27,68
27,69
27,70
27,528
27,529
27,530
27,89
27,293
27,50
27,51
27,52
27,53
27,54
27,55
27,56
27,57
27,57
28,165
28,484
28,485
28,486
28,487
28,284
28,284
28,302
28,282
28,333
28,330
28,329
28,327
28,325
28,324
28,323
28,322
28,321
28,320
28,319
28,318
28,334
28,317
28,316
28,315
28,314
28,313
28,311
28,307
28,306
28,531
28,532
28,533
28,534
28,535
28,536
28,537
28,538
28,539
28,540
28,541
28,542
28,543
28,544
28,545
28,546
28,547
28,548
28,549
28,550
28,551
28,552
28,553
28,554
28,555
28,556
28,557
28,558
28,559
28,560
28,561
28,562
28,561
28,560
28,563
28,564
28,565
28,566
28,567
28,568
28,569
28,570
28,571
28,572
28,573
28,574
29,574
29,575
29,575
29,576
29,573
29,572
29,571
29,570
29,578
29,579
29,580
29,581
29,582
29,583
29,584
29,585
29,586
29,587
29,588
29,546
29,545
29,544
29,543
29,542
29,541
29,577
29,540
29,539
29,538
29,537
29,536
29,535
29,534
29,533
29,532
29,531
29,306
29,307
29,311
29,312
29,313
29,314
29,315
29,316
29,317
29,318
29,319
29,320
29,321
29,322
29,323
29,324
29,325
29,326
29,327
29,330
29,331
29,332
29,282
29,283
29,284
29,487
29,486
29,496
29,484
29,497
29,165
30,590
30,591
30,592
30,593
30,594
30,595
30,596
30,597
30,598
30,599
30,600
30,601
30,602
30,603
30,485
30,486
30,487
30,284
30,285
30,286
30,172
30,287
30,288
30,289
30,290
30,291
30,292
30,89
30,293
30,50
30,51
30,52
30,53
30,54
30,55
30,56
30,57
31,460
31,461
31,605
31,606
31,607
31,494
31,477
31,478
31,479
31,104
31,257
31,256
31,255
31,254
31,253
31,252
31,251
31,522
31,289
31,290
31,291
31,292
31,89
31,293
31,50
31,51
31,52
31,53
31,54
31,55
31,56
31,57
32,502
32,609
32,610
32,611
32,612
32,613
32,614
32,615
32,616
32,617
32,618
32,619
32,620
32,621
32,622
32,623
32,358
32,357
32,356
32,355
32,354
32,353
32,352
32,351
32,350
32,349
32,348
32,347
32,398
32,399
32,400
32,317
32,624
32,625
32,626
32,627
32,628
32,629
32,630
32,631
32,632
32,633
32,634
32,635
32,636
32,637
32,324
32,325
32,326
32,327
32,328
32,329
32,330
32,331
32,332
32,282
32,283
32,284
32,285
32,286
32,172
32,287
32,288
32,289
32,290
32,291
32,292
32,89
32,293
32,50
32,51
32,52
32,53
32,54
32,55
32,56
32,57
33,639
33,640
33,641
33,642
33,643
33,644
33,645
33,646
33,647
33,648
33,649
33,650
33,651
33,652
33,653
33,654
33,655
33,656
33,657
33,658
33,659
33,660
33,661
33,662
33,663
33,664
33,665
33,666
33,667
33,668
33,669
33,670
33,671
33,672
33,673
33,674
33,675
33,676
33,677
33,678
33,679
33,680
33,681
33,682
33,683
33,684
33,685
33,686
33,604
33,602
33,603
33,485
33,486
33,487
33,283
33,302
33,282
33,333
33,330
33,329
33,328
33,687
33,688
33,689
33,690
33,691
33,327
34,695
34,696
34,697
34,698
34,699
34,700
34,701
34,702
34,703
34,165
34,484
34,485
34,486
34,487
34,284
34,285
34,286
34,172
34,287
34,288
34,289
34,290
34,291
34,292
34,89
34,293
34,50
34,51
34,52
34,53
34,54
34,55
34,56
34,57
35,460
35,463
35,705
35,706
35,707
35,708
35,709
35,710
35,250
35,522
35,289
35,290
35,291
35,292
35,89
35,293
35,50
35,52
35,53
35,54
35,55
35,56
35,57
36,711
36,712
36,713
36,714
36,715
36,716
36,717
36,718
36,719
36,720
36,721
36,722
36,723
36,493
36,492
36,491
36,490
36,489
36,488
36,724
36,725
36,726
36,727
36,728
36,245
36,246
36,247
36,248
36,249
36,250
36,522
36,289
36,291
36,292
36,89
36,293
36,50
36,51
36,52
36,53
36,54
36,55
36,56
36,57
37,730
37,731
37,732
37,733
37,734
37,735
37,736
37,737
37,738
37,739
37,740
37,741
37,742
37,743
37,744
37,745
37,746
37,747
37,625
37,626
37,627
37,628
37,629
37,630
37,631
37,632
37,633
37,634
37,635
37,636
37,637
37,324
37,325
37,326
37,327
37,328
37,329
37,330
37,331
37,332
37,282
37,283
37,284
37,285
37,286
37,172
37,287
37,288
37,289
37,290
37,291
37,292
37,89
37,293
37,50
37,58
37,80
37,81
37,82
37,83
37,84
37,294
37,295
37,296
37,297
37,164
37,57
38,748
38,749
38,750
38,751
38,752
38,753
38,754
38,755
38,756
38,757
38,758
38,759
38,759
38,760
38,761
38,762
38,763
38,764
38,765
38,514
38,515
38,516
38,517
38,348
38,347
38,518
38,519
38,520
38,521
38,289
38,290
38,291
38,292
38,766
39,768
39,769
39,770
39,771
39,772
39,773
39,774
39,775
